shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
-0.0674951546669682,-1.7410681942502026,1.526310883946213,1.1366797638232602,0.007669903939428206,-0.8866408953979006
0.047553404424454875,-1.736466251886546,1.526310883946213,0.5737088146692298,0.009203884727313847,-0.8866408953979006
0.2638446955163303,-1.175029283520401,1.526310883946213,-0.021475731030398976,0.02454369260617026,-0.6212622190936846
0.3528155812136975,-0.6043884304269426,1.5125050568552423,-0.679553489033339,0.02454369260617026,-0.28838838812250056
0.3865631585471816,-0.09817477042468103,1.320757458369537,-1.2118448224296565,0.02454369260617026,-0.25924275315267337
0.3865631585471816,0.17947575218262002,1.0185632431560658,-1.2532623037025687,0.02454369260617026,-0.25924275315267337
0.38502917775929596,0.320601984668099,0.786932144185334,-1.2532623037025687,0.02454369260617026,-0.25924275315267337
0.36968936988043954,0.37429131224409645,0.662679700366597,-1.1857671490356005,0.02454369260617026,-0.2684466378799872
0.3666214083046682,0.3574175235773544,0.6688156235181395,-1.193437052975029,0.08130098175793898,-0.8651651643675016
0.3712233506683252,0.06596117387908257,0.961805954004297,-1.1857671490356005,0.0859029241215959,-0.885106914610015
0.42644665903220824,-0.3712233506683252,1.2517283229146832,-1.184233168247715,0.0859029241215959,-0.885106914610015
0.1718058482431918,-0.9740778003073821,1.500233210552157,-0.7838641826095626,0.032213596545598466,-0.885106914610015
-0.044485442848683596,-1.6352235198860934,1.5017671913400428,0.34514567727426926,0.02454369260617026,-0.885106914610015
-0.08283496254582462,-0.9694758579437253,1.0446409165501216,0.6550097964271688,0.02454369260617026,-0.885106914610015
-0.018407769454627694,-0.0260776733940559,0.4003689856381523,0.842155452549217,0.11658253987930872,-0.885106914610015
-0.01687378866674205,0.27304858024364415,0.15800002115222103,0.8835729338221293,0.15493205957644976,-0.8574952604280734
-0.01687378866674205,0.2791845033951867,0.15493205957644976,0.7761942786701345,0.1641359443037636,0.0046019423636569235
-0.01687378866674205,0.19941750242513334,0.18407769454627693,0.7577865092155067,0.11044661672776616,-0.07976700097005335
-0.018407769454627694,-0.6933593161243098,0.8866408953979006,0.38349519697141027,0.10584467436410924,-0.885106914610015
0.0,-1.7472041174017452,1.5186409800067848,0.6442719309119693,0.1043106935762236,-0.885106914610015
-0.035281558121369745,-1.7502720789775166,1.5201749607946704,1.1474176293384597,0.1043106935762236,-0.885106914610015
-0.035281558121369745,-1.7502720789775166,1.5201749607946704,1.1520195717021164,0.1043106935762236,-0.885106914610015
-0.035281558121369745,-1.7502720789775166,1.5201749607946704,1.1520195717021164,0.1043106935762236,-0.885106914610015
